index,longitude,latitude,std_geohash_code,std_geohash_diff,std_geohash_abs_diff,mbr_geohash_code,mbr_geohash_diff,mbr_geohash_abs_diff,hilbert_code,hilbert_diff,hilbert_abs_diff
49768,116.49260300,39.90685000,2034403891949957,-716721,716721,369037762240,-128471,128471,368074379562,21590,21590
49769,116.49158900,39.90686500,2034403891896732,-53225,53225,369037376748,-385492,385492,368075260472,880910,880910
49770,116.49057100,39.90688200,2034403891704290,-192442,192442,369037270106,-106642,106642,368075281141,20669,20669
49771,116.48955700,39.90687500,2034403891683813,-20477,20477,368947754701,-89515405,89515405,368153634593,78353452,78353452
49772,116.48852800,39.90689300,2034403891622725,-61088,61088,368947713267,-41434,41434,368153613474,-21119,21119
49773,116.48746000,39.90693100,2034403888816954,-2805771,2805771,368947584900,-128367,128367,368153549542,-63932,63932
49774,116.48641400,39.90694900,2034403888755593,-61361,61361,368947199376,-385524,385524,368153356762,-192780,192780
49775,116.48538200,39.90695500,2034403888735115,-20478,20478,368947091355,-108021,108021,368153302750,-54012,54012
49776,116.48433900,39.90696500,2034403888542454,-192661,192661,368945657246,-1434109,1434109,368152585681,-717069,717069
49777,116.48328800,39.90697200,2034403888489196,-53258,53258,368945528733,-128513,128513,368152521427,-64254,64254
49778,116.48227900,39.90697500,2034403887772414,-716782,716782,368945487639,-41094,41094,368152500798,-20629,20629
49779,116.48132900,39.90697200,2034403887752185,-20229,20229,368945102645,-384994,384994,368152308271,-192527,192527
49780,116.48038500,39.90697300,2034403887691513,-60672,60672,368944996245,-106400,106400,368152255189,-53082,53082
49781,116.47947500,39.90699300,2034403887511565,-179948,179948,368944960843,-35402,35402,368152237382,-17807,17807
49782,116.47861300,39.90702600,2034403887492229,-19336,19336,368939333585,-5627258,5627258,368149423763,-2813619,2813619
49783,116.47783400,39.90707300,2034403887442694,-49535,49535,368950413990,11080405,11080405,368101975389,-47448374,47448374
49784,116.47711200,39.90710700,2034403887426159,-16535,16535,368950380726,-33264,33264,368101992007,16618,16618
49785,116.47641300,39.90711200,2034403876235969,-11190190,11190190,368950020125,-360601,360601,368102172347,180340,180340
49786,116.47585000,39.90716000,2034403876242434,6465,6465,368949987929,-32196,32196,368102188535,16188,16188
49787,116.47536700,39.90718600,2034403876196412,-46022,46022,368949895944,-91985,91985,368102234284,45749,45749
49788,116.47477700,39.90718800,2034403876180330,-16082,16082,368949863328,-32616,32616,368102250746,16462,16462
49789,116.47426200,39.90717100,2034403876001098,-179232,179232,368948456060,-1407268,1407268,368102954472,703726,703726
49790,116.47396700,39.90714700,2034403875977899,-23199,23199,368948447951,-8109,8109,368102958368,3896,3896
49791,116.47380100,39.90713500,2034403875974822,-3077,3077,368948445900,-2051,2051,368102959394,1026,1026
49792,116.47378100,39.90713600,2034403875974134,-688,688,368948445804,-96,96,368102959576,182,182
49793,116.47378100,39.90713600,2034403875974134,0,0,368948445804,0,0,368102959576,0,0
49794,116.47378200,39.90713600,2034403875974134,0,0,368948445804,0,0,368102959576,0,0
49795,116.47376300,39.90713900,2034403875974119,-15,15,368948445774,-30,30,368102959563,-13,13
49796,116.47370900,39.90712000,2034403875974025,-94,94,368948445376,-398,398,368102959658,95,95
49797,116.47369200,39.90710000,2034403875973753,-272,272,368948445236,-140,140,368102959750,92,92
49798,116.47369500,39.90710000,2034403875973756,3,3,368948445238,2,2,368102959751,1,1
49799,116.47369400,39.90709800,2034403875973756,0,0,368948445235,-3,3,368102959752,1,1
49800,116.47369600,39.90709700,2034403875973756,0,0,368948445235,0,0,368102959752,0,0
49801,116.47369700,39.90709700,2034403875973756,0,0,368948445235,0,0,368102959752,0,0
49802,116.47369600,39.90709600,2034403875973750,-6,6,368948445235,0,0,368102959752,0,0
49803,116.47369500,39.90709500,2034403875973750,0,0,368948445235,0,0,368102959752,0,0
49804,116.47369400,39.90709400,2034403875973750,0,0,368948445235,0,0,368102959752,0,0
49805,116.47369200,39.90708800,2034403875973745,-5,5,368948445232,-3,3,368102959754,2,2
49806,116.47369100,39.90708500,2034403875973723,-22,22,368948445232,0,0,368102959754,0,0
49807,116.47369100,39.90708400,2034403875973723,0,0,368948445232,0,0,368102959754,0,0
49808,116.47369000,39.90708400,2034403875973723,0,0,368948445232,0,0,368102959754,0,0
49809,116.47369100,39.90708400,2034403875973723,0,0,368948445232,0,0,368102959754,0,0
49810,116.47369100,39.90708200,2034403875973723,0,0,368948445221,-11,11,368102959775,21,21
49811,116.47369100,39.90708100,2034403875973723,0,0,368948445221,0,0,368102959775,0,0
49812,116.47369100,39.90708100,2034403875973723,0,0,368948445221,0,0,368102959775,0,0
49813,116.47369100,39.90708100,2034403875973723,0,0,368948445221,0,0,368102959775,0,0
49814,116.47369100,39.90708100,2034403875973723,0,0,368948445221,0,0,368102959775,0,0
49815,116.47369100,39.90708000,2034403875973721,-2,2,368948445221,0,0,368102959775,0,0
49816,116.47366500,39.90708700,2034403875973728,7,7,368948423354,-21867,21867,368102970703,10928,10928
49817,116.47342300,39.90710500,2034403875961711,-12017,12017,368948420798,-2556,2556,368102971969,1266,1266
49818,116.47305200,39.90712000,2034403875957660,-4051,4051,368948412514,-8284,8284,368102976211,4242,4242
49819,116.47266700,39.90714900,2034403875912446,-45214,45214,368948316869,-95645,95645,368103023909,47698,47698
49820,116.47245300,39.90715400,2034403875931156,18710,18710,368948314360,-2509,2509,368103025158,1249,1249
49821,116.47228600,39.90716900,2034403875930143,-1013,1013,368948291830,-22530,22530,368103036429,11271,11271
49822,116.47202500,39.90717000,2034403875918111,-12032,12032,368948284118,-7712,7712,368103040279,3850,3850
49823,116.47180100,39.90718600,2034403875914873,-3238,3238,368948281760,-2358,2358,368103041872,1593,1593
49824,116.47149600,39.90718000,2034403875214642,-700231,700231,368947929343,-352417,352417,368103217664,175792,175792
49825,116.47097800,39.90717700,2034403875209509,-5133,5133,368947898581,-30762,30762,368103233045,15381,15381
49826,116.47046500,39.90717700,2034403875194160,-15349,15349,368947888221,-10360,10360,368103238385,5340,5340
49827,116.47004000,39.90717500,2034403875148849,-45311,45311,368947792124,-96097,96097,368103286274,47889,47889
49828,116.46981100,39.90717200,2034403875145060,-3789,3789,368947789908,-2216,2216,368103287548,1274,1274
49829,116.46957600,39.90719100,2034403875143806,-1254,1254,368947766018,-23890,23890,368103299243,11695,11695
49830,116.46939900,39.90719900,2034403875132627,-11179,11179,368947759529,-6489,6489,368103302999,3756,3756
49831,116.46938000,39.90718500,2034403875132524,-103,103,368947759496,-33,33,368103302990,-9,9
49832,116.46938000,39.90718500,2034403875132524,0,0,368947759496,0,0,368103302990,0,0
49833,116.46938000,39.90718400,2034403875132524,0,0,368947759325,-171,171,368103302675,-315,315
49834,116.46937000,39.90718600,2034403875132520,-4,4,368947759488,163,163,368103302976,301,301
49835,116.46936600,39.90718600,2034403875132477,-43,43,368947759402,-86,86,368103302975,-1,1
49836,116.46936600,39.90718500,2034403875132477,0,0,368947759402,0,0,368103302975,0,0
49837,116.46936600,39.90718500,2034403875132477,0,0,368947759402,0,0,368103302975,0,0
49838,116.46937300,39.90718600,2034403875132520,43,43,368947759490,88,88,368103302977,2,2
49839,116.46943100,39.90719200,2034403875132719,199,199,368947759904,414,414,368103302320,-657,657
49840,116.46952100,39.90720200,2034403875143826,11107,11107,368947765548,5644,5644,368103299890,-2430,2430
49841,116.46959400,39.90719600,2034403875144065,239,239,368947766051,503,503,368103299250,-640,640
49842,116.46967500,39.90718900,2034403875144747,682,682,368947767586,1535,1535,368103298875,-375,375
49843,116.46975600,39.90719000,2034403875145002,255,255,368947768098,512,512,368103298225,-650,650
49844,116.46985100,39.90722400,2034403875147939,2937,2937,368947790224,22126,22126,368103287674,-10551,10551
49845,116.46993600,39.90725100,2034403875148553,614,614,368947790743,519,519,368103286998,-676,676
49846,116.47001200,39.90722900,2034403875148285,-268,268,368947792273,1530,1530,368103286651,-347,347
49847,116.47007200,39.90722800,2034403875149037,752,752,368947792689,416,416,368103285899,-752,752
49848,116.47013800,39.90723100,2034403875149247,210,210,368947798291,5602,5602,368103283474,-2425,2425
49849,116.47017700,39.90720900,2034403875149276,29,29,368947798406,115,115,368103283527,53,53
49850,116.47029800,39.90721600,2034403875193265,43989,43989,368947800327,1921,1921,368103282444,-1083,1083
49851,116.47035600,39.90723800,2034403875194368,1103,1103,368947800502,175,175,368103282541,97,97
49852,116.47046600,39.90725300,2034403875194650,282,282,368947888456,87954,87954,368103238630,-43911,43911
49853,116.47057000,39.90725500,2034403875197471,2821,2821,368947889002,546,546,368103237759,-871,871
49854,116.47064200,39.90725200,2034403875197721,250,250,368947890487,1485,1485,368103237414,-345,345
49855,116.47069800,39.90721800,2034403875197429,-292,292,368947890951,464,464,368103236772,-642,642
49856,116.47083600,39.90725200,2034403875198793,1364,1364,368947896757,5806,5806,368103234415,-2357,2357
49857,116.47089700,39.90723800,2034403875209744,10951,10951,368947897236,479,479,368103233748,-667,667
49858,116.47093600,39.90725000,2034403875209816,72,72,368947898645,1409,1409,368103233301,-447,447
49859,116.47092800,39.90730500,2034403875209956,140,140,368947897340,-1305,1305,368103233538,237,237
49860,116.47091700,39.90735800,2034403875211368,1412,1412,368947898032,692,692,368103234912,1374,1374
49861,116.47089400,39.90737500,2034403875211410,42,42,368947898004,-28,28,368103234940,28,28
49862,116.47087400,39.90737700,2034403875211400,-10,10,368947897908,-96,96,368103234852,-88,88
49863,116.47085500,39.90736900,2034403875200465,-10935,10935,368947897873,-35,35,368103234835,-17,17
49864,116.47084500,39.90736400,2034403875200367,-98,98,368947897529,-344,344,368103234759,-76,76
49865,116.47083600,39.90735200,2034403875200355,-12,12,368947897509,-20,20,368103234805,46,46
49866,116.33406200,39.97532400,2034400887266336,-2987934019,2987934019,367093726167,-1854171342,1854171342,366922034196,-1181200609,1181200609
49867,116.33381600,39.97533400,2034400887262509,-3827,3827,367093724289,-1878,1878,366922032195,-2001,2001
49868,116.33386000,39.97530500,2034400887262533,24,24,367093723987,-302,302,366922031858,-337,337
49869,116.33395300,39.97536600,2034400887265520,2987,2987,367093726234,2247,2247,366922033183,1325,1325
49870,116.33395700,39.97543500,2034400887266003,483,483,367093726321,87,87,366922033353,170,170
49871,116.33394500,39.97546000,2034400887266023,20,20,367093726301,-20,20,366922033403,50,50
49872,116.33392100,39.97545900,2034400887265974,-49,49,367093724919,-1382,1382,366922032900,-503,503
49873,116.33390000,39.97545200,2034400887265956,-18,18,367093724887,-32,32,366922032956,56,56
49874,116.33390000,39.97545200,2034400887265956,0,0,367093724887,0,0,366922032956,0,0
49875,116.33390000,39.97545200,2034400887265956,0,0,367093724887,0,0,366922032956,0,0
49876,116.33398000,39.97553100,2034400887271819,5863,5863,367093726658,1771,1771,366922033539,583,583
49877,116.33391800,39.97613000,2034400887298716,26897,26897,367093737460,10802,10802,366921981614,-51925,51925
49878,116.33380100,39.97680100,2034400887656234,357518,357518,367104925811,11188351,11188351,366913452616,-8528998,8528998
49879,116.33359300,39.97763900,2034400887693921,37687,37687,367104923552,-2259,2259,366913443568,-9048,9048
49880,116.33333400,39.97862000,2034400887804361,110440,110440,367104916613,-6939,6939,366913405647,-37921,37921
49881,116.33316500,39.97950900,2034400893407041,5602680,5602680,367104962680,46067,46067,366913358564,-47083,47083
49882,116.33298300,39.98040100,2034400893444925,37884,37884,367104970009,7329,7329,366913348381,-10183,10183
49883,116.33281500,39.98123500,2034400893501256,56331,56331,367105147159,177150,177150,366912995646,-352735,352735
49884,116.33264600,39.98203000,2034400893882728,381472,381472,367104800698,-346461,346461,366912988869,-6777,6777
49885,116.33248300,39.98285700,2034400893914436,31708,31708,367104809918,9220,9220,366912943721,-45148,45148
49886,116.33234000,39.98374200,2034400894017911,103475,103475,367104855388,45470,45470,366912922616,-21105,21105
49887,116.33219400,39.98454500,2034400894050970,33059,33059,367104868722,13334,13334,366912897377,-25239,25239
49888,116.33204600,39.98535100,2034400895450691,1399721,1399721,367104851397,-17325,17325,366912891279,-6098,6098
49889,116.33195900,39.98614200,2034400895570274,119583,119583,367105553256,701859,701859,366909950164,-2941115,2941115
49890,116.33187200,39.98694800,2034400895603402,33128,33128,367105566007,12751,12751,366909972262,22098,22098
49891,116.33184500,39.98778000,2034400895965741,362339,362339,367105614145,48138,48138,366909895619,-76643,76643
49892,116.33181300,39.98859400,2034400896001529,35788,35788,367105613763,-382,382,366909886504,-9115,9115
49893,116.33176900,39.98939900,2034400896101681,100152,100152,367105628951,15188,15188,366909873726,-12778,12778
49894,116.33176000,39.99015300,2034400896134917,33236,33236,367105805738,176787,176787,366910180181,306455,306455
49895,116.33173000,39.99070800,2034401254057684,357922767,357922767,367105809795,4057,4057,366910183912,3731,3731
49896,116.33167700,39.99106600,2034401254082202,24518,24518,367105819629,9834,9834,366910236689,52777,52777
49897,116.33165000,39.99142300,2034401254089719,7517,7517,367105823379,3750,3750,366910239698,3009,3009
49898,116.33158200,39.99165900,2034401254179206,89487,89487,367105823883,504,504,366910242404,2706,2706
49899,116.33153100,39.99181000,2034401254180963,1757,1757,367105824007,124,124,366910242572,168,168
49900,116.33149400,39.99187500,2034401254181382,419,419,367105736653,-87354,87354,366910155403,-87169,87169
49901,116.33148300,39.99187100,2034401254181378,-4,4,367105736644,-9,9,366910155406,3,3
49902,116.33148600,39.99189300,2034401254181410,32,32,367105736657,13,13,366910155411,5,5
49903,116.33148500,39.99192000,2034401254181512,102,102,367105780352,43695,43695,366910330218,174807,174807
49904,116.33150300,39.99191800,2034401254181511,-1,1,367105780384,32,32,366910330202,-16,16
49905,116.33150300,39.99191800,2034401254181511,0,0,367105780384,0,0,366910330202,0,0
49906,116.33150400,39.99191900,2034401254181528,17,17,367105780384,0,0,366910330202,0,0
49907,116.33149000,39.99192100,2034401254181513,-15,15,367105780354,-30,30,366910330217,15,15
49908,116.33147900,39.99192200,2034401254006749,-174764,174764,367105780266,-88,88,366910330261,44,44
49909,116.33148200,39.99192200,2034401254181512,174763,174763,367105780352,86,86,366910330218,-43,43
49910,116.33148200,39.99192200,2034401254181512,0,0,367105780352,0,0,366910330218,0,0
49911,116.33148800,39.99192200,2034401254181513,1,1,367105780354,2,2,366910330217,-1,1
49912,116.33150200,39.99192000,2034401254181517,4,4,367105780384,30,30,366910330202,-15,15
49913,116.33152400,39.99191800,2034401254181527,10,10,367105867776,87392,87392,366910242816,-87386,87386
49914,116.33154900,39.99191500,2034401254181586,59,59,367105824119,-43657,43657,366910242756,-60,60
49915,116.33156900,39.99191300,2034401254181760,174,174,367105824215,96,96,366910242750,-6,6
